	BMI	PROT	TFAT	CARB	ALC	CAFF	THEO	SUGR	FIBE	CALC	IRON	MAGN	PHOS	POTA	SODI	ZINC	COPP	SELE	VC	VB1	VB2	NIAC	VB6	FOLA	FA	FF	FDFE	VB12	VARA	RET	BCAR	ACAR	CRYP	LYCO	LZ	ATOC	VK	CHOLE	SFAT	S040	S060	S080	S100	S120	S140	S160	S180	MFAT	M161	M181	M201	M221	PFAT	P182	P183	P184	P204	P205	P225	P226	VITD	CHOLN	VITE_ADD	B12_ADD
M201	-0.0140797543157028	0.567539391799442	0.473354754326685	-0.0554298934539635	-0.0349957295545371	-0.0182974706583483	0.128791168423226	0.0336912419816191	-0.120761339962224	-0.141744606530444	-0.0321419299461311	0.141648047370969	0.449835614346987	0.400945213393656	0.366343902539048	0.0493415407764687	0.184774564608238	0.524507734229328	0.126483387107059	-0.0577192787156561	0.239537743712688	0.684970494769472	0.381576144596318	-0.154005369624801	-0.16529780390286	-0.0442310325658949	-0.167993156097438	0.466321121548386	-0.080529494974791	0.0108138191221195	-0.111477429789664	-0.0325736536395154	-0.0140971759215478	-0.0994112384508967	-0.138321288662581	0.197379982210239	-0.0363908917872731	0.399969760973334	0.274533271174426	0.16686086819786	0.153699130719552	0.0765403051953305	0.0849615247533231	0.0251863505332272	0.216351602731661	0.349633096484024	0.2287955097302	0.505232345335267	0.562782509111315	0.458533637554242	1	0.426359416249406	0.443091858253556	0.362225879202856	0.399944388218806	0.847285805423198	0.390046789079252	0.798333163989598	0.825120824486676	0.82075073996007	0.862789814706304	0.522217228822071	-0.176968246296982	-0.329210564150986
M221	-0.0789409582742722	0.129963544190056	-0.078583875726381	-0.14133515637099	-0.0911318462630125	0.0530700036673646	-0.0512195475260819	-0.166924267310336	-0.188496903800271	-0.258078773043871	-0.0027864191386172	-0.0283449070467486	-0.045925037241841	-0.0403170906176605	0.32506002194552	-0.0997602060160271	-0.0455299335383085	0.149501201773813	-0.11589493129456	-0.0384616084935252	0.0273748874913735	0.202211976321977	-0.0157225291430143	-0.167721429101952	-0.028874265744454	-0.222005674856427	-0.12677897687393	0.13962343717385	-0.139941967122478	-0.132080769695364	-0.0731216158352613	-0.00279005872801647	0.0510626919614607	-0.122893286712152	-0.168939164838047	-0.130674141228032	-0.172273606692782	0.10354936158277	-0.113909087777881	-0.190029599497886	-0.186288021575524	-0.229646525607732	-0.191788330172979	-0.1829072928989	-0.0913876508067482	-0.0839578947169357	-0.112914542700947	-0.0632928180251937	0.159289450131276	-0.112050997538462	0.426359416249406	1	-0.039173082690487	-0.109079369311375	-0.0564674094433867	0.749972101716167	0.28414795881605	0.739736904879381	0.648842709186919	0.673631767235401	0.288654335052065	0.0926807428628638	-0.125687977254928	-0.151287266953176
PFAT	0.133921391911516	0.273694998884391	0.756671279197989	0.424077863681035	0.124297809776398	0.276999706258883	0.377148500973267	0.363140053725115	0.358344646334174	0.149756675100702	0.243716884052642	0.443211195073586	0.347362080991656	0.465257457131557	0.436205632110108	0.194979566643461	0.499390992509598	0.394682823523671	0.336782685102706	0.262745088930604	0.269881001656407	0.462877218677726	0.362630561880089	0.354007315910555	0.125971918380944	0.389613674931839	0.291858051918385	0.179163950620344	0.271246369266221	0.0313598755599234	0.268304416537796	0.383852855447868	-0.0779161189702467	0.27262908897444	0.132051766969904	0.678065179249881	0.435826486547289	0.234780398846442	0.416754351486153	0.203785232241645	0.187535867692645	0.113906724394727	0.188162845385428	0.130560089725561	0.198640199109284	0.49703556988277	0.40599293544009	0.685141572535188	0.307987983414078	0.697061556940287	0.443091858253556	-0.039173082690487	1	0.99307255129605	0.934604148135083	0.143947171211048	0.247596601799792	0.158886629415591	0.221701831706778	0.19492671198586	0.279695518664258	0.303639413971236	0.266118480904439	-0.00607706521066152
P182	0.175341122991825	0.221043464235943	0.767475588685177	0.482331380402738	0.166569265745781	0.311060374744504	0.411510706254909	0.411688302079056	0.388105117374925	0.199311667547812	0.257402540785341	0.451970030653064	0.326730751259638	0.454795147423918	0.409296304730255	0.206421670650232	0.493168133179746	0.348420485225166	0.333428233596295	0.294785648834931	0.264175737241725	0.416403884874838	0.322977928976773	0.370460136356655	0.139445591660905	0.399165893049846	0.308243490223587	0.110874410990818	0.284965395364071	0.0380289954874066	0.279180428606608	0.393599481705099	-0.0700049834865738	0.306621843966863	0.139294660620987	0.688579635222417	0.442138003697316	0.190280024454679	0.440822249091864	0.226765114037307	0.211253670241858	0.144036280498524	0.215216377005017	0.166727174805537	0.215827423853712	0.514158525803523	0.437831769134883	0.697423051406231	0.276823477855133	0.716187934968037	0.362225879202856	-0.109079369311375	0.99307255129605	1	0.910596149314232	0.0452560963155516	0.201113270488936	0.0541985262916742	0.120254950926909	0.0889235080106996	0.18949577828541	0.246300002343839	0.280207882340232	0.00867652110861575
P183	0.0328212809715545	0.189166691740104	0.568095613231002	0.303784496290308	-0.0390277225042077	0.182990108719875	0.170117217939022	0.258757806295783	0.419528968342913	-0.0173606041159085	0.240191720623664	0.385547458389733	0.208809774227934	0.425708626756238	0.311841792494746	0.110617091947497	0.541345784240431	0.304580666601833	0.455623467269969	0.198289362268379	0.135896990560713	0.407149440414845	0.47487626134139	0.440431395091455	0.194508381506273	0.442047129369821	0.377215930564538	0.222513905539555	0.284825289025401	-0.0141760027297975	0.321835154241511	0.406925936515069	-0.099283554527353	0.256863618541558	0.194586855786677	0.654976383796352	0.4971156450398	0.138021798246009	0.20757700421399	0.0428894663184683	0.026767615904167	-0.0284059347575951	0.0363374744839691	-0.0168411813543123	0.0312603402406183	0.28836635051758	0.179518829767559	0.483860593230513	0.178615775240826	0.494019821690847	0.399944388218806	-0.0564674094433867	0.934604148135083	0.910596149314232	1	0.172010121832834	0.117825822746536	0.165176630781522	0.193426170444863	0.194966948331737	0.265413946397959	0.239910516590966	0.392644071173792	0.167096396477597
P184	-0.113537583400393	0.397860147206298	0.0896508402522202	-0.240533867500829	-0.202103885370403	-0.126662192927391	-0.0558341387616918	-0.175917815059058	-0.173795787774009	-0.357229218846879	-0.0665792486452942	0.0359446414235572	0.191007923299552	0.175435460501464	0.32904221501647	-0.111837651271888	0.124244801755376	0.392973821900115	0.0636190369038058	-0.150459374970023	0.0392372624685801	0.522104798352067	0.262794623601821	-0.212649341255823	-0.143957299039117	-0.157859406370556	-0.200478071254003	0.411943469440001	-0.173180088124956	-0.122429577888895	-0.117500745079753	-0.0511185102385281	0.0142207955875116	-0.211541862261176	-0.148290294673148	-0.0281921878637169	-0.112148440077372	0.243419739024163	-0.0474485055589104	-0.0999426513616239	-0.101067829546114	-0.158762529067054	-0.149498575777695	-0.177040128159519	-0.0225563269771126	0.00927425649661717	-0.0875976186527236	0.11856355182868	0.332760292989605	0.0627836383840609	0.847285805423198	0.749972101716167	0.143947171211048	0.0452560963155516	0.172010121832834	1	0.298537117355529	0.924978889067127	0.855682810492355	0.892371733996706	0.715373291032118	0.351071861594972	-0.185758026958043	-0.265538521970147
P204	-0.0858317581492692	0.740443161667699	0.483611804325812	-0.228748375885106	0.183394753317605	0.0311988499648507	0.296610356750924	-0.167150875426124	-0.468192719511207	0.219713502225426	-0.0834544586575239	0.02046773280639	0.648643181575117	0.0533139506936542	0.4601324219647	0.424987099755258	-0.15600625298338	0.557070433465199	-0.426011429466877	-0.126036371758795	0.688609550642262	0.293751156205409	0.0153675767813181	-0.240902911006541	-0.199464022826155	-0.137793390569228	-0.241548467641004	0.35501188469726	-0.0775454835350972	0.227366069217905	-0.262988953420833	-0.212350254715395	-0.094902274446903	-0.200701050257421	-0.0182620261793	-0.0930806877498743	-0.0830015652078118	0.954727081670072	0.518052954850274	0.416060964361514	0.388336976471929	0.266461382212569	0.380904835622789	0.154291734863947	0.429701263315238	0.566334082212124	0.500446710890661	0.442469357140575	0.66516379070614	0.403615190683521	0.390046789079252	0.28414795881605	0.247596601799792	0.201113270488936	0.117825822746536	0.298537117355529	1	0.410319467033094	0.543690653753602	0.479563758016968	0.470687296842887	0.872576788191952	-0.407771232087638	-0.475948317008757
P205	-0.253878460875554	0.474816242114571	0.0654024879396726	-0.297701363529562	-0.215441430627955	-0.171947315464909	-0.0891002617539792	-0.281638776275642	-0.239724961413916	-0.330130326015184	-0.0584969454795978	0.0496205702528671	0.246550243173294	0.169259235021445	0.433350008635395	-0.0939213268263302	0.0917444763006008	0.512301434755396	-0.0263544570477882	-0.184883112139345	0.0773984330583587	0.529095474911181	0.242963846608796	-0.192079775118058	-0.156199335951064	-0.11279988499316	-0.190918780293651	0.549258957914791	-0.118433718739975	-0.0943960839961955	-0.0749276896206676	-0.0121108179903415	-0.0463666107275065	-0.248778399140393	-0.154311067093824	-0.0112407370821469	-0.0996684457165226	0.332758512862336	-0.0734913159066643	-0.138535747302919	-0.133746053096541	-0.199060851410206	-0.178798151700115	-0.210499272111182	-0.059243941578404	-0.00997496784326241	-0.115981085905568	0.0729814190761674	0.320003572399608	0.0170314050774919	0.798333163989598	0.739736904879381	0.158886629415591	0.0541985262916742	0.165176630781522	0.924978889067127	0.410319467033094	1	0.957167079245344	0.983888112152859	0.789081063495178	0.439566339543627	-0.210816228495747	-0.299666772944048
P225	-0.200883833185215	0.589008437371564	0.224186952286559	-0.298637644796388	-0.130640281430982	-0.112296339308153	-0.00416651677163472	-0.248336273501458	-0.30219702582146	-0.170944626967018	-0.0803035997361078	0.0485426907789993	0.39314358263995	0.182564602948935	0.406368228659102	0.0371633945083274	0.0171606286149546	0.542592194119777	-0.0960335590104998	-0.172958404744564	0.240452583531796	0.532378258984021	0.247127556657695	-0.210180657255186	-0.160734357084783	-0.135147355199568	-0.205310769042915	0.566536697260711	-0.103075666087275	0.019527946086805	-0.140145959970949	-0.0828447066303735	-0.0512818704036989	-0.246725248308601	-0.172034710596391	0.0133510328324374	-0.133610885014194	0.491876047166018	0.115630319800176	0.0532327280295529	0.0519267977383041	-0.034722697884152	0.0136505655688928	-0.0748579924842629	0.127073536347831	0.177047509033225	0.0577873361566293	0.221499186007633	0.493257350711178	0.162225890699954	0.825120824486676	0.648842709186919	0.221701831706778	0.120254950926909	0.193426170444863	0.855682810492355	0.543690653753602	0.957167079245344	1	0.983950501767096	0.880446091780538	0.561561129882299	-0.248988215542546	-0.337906058502465
P226	-0.265021214364299	0.524270150998661	0.120695980617591	-0.326389985124252	-0.231195524751528	-0.200565168331102	-0.0768459830657545	-0.275177773226351	-0.248684484843612	-0.28140168784883	-0.079144527269935	0.0555420302164172	0.313545860289686	0.195620068538597	0.399824048690463	-0.0591137650995881	0.0756282515617642	0.51899209329688	-0.0245180077539489	-0.199358893773789	0.140801573730389	0.511022643091957	0.260183848602494	-0.196355688505058	-0.181520615422574	-0.0901685185422415	-0.203217235121282	0.582502495608815	-0.0894356486685244	-0.0384951609305894	-0.0813870404085221	-0.0282607496202633	-0.0384709796895646	-0.256982526505078	-0.124638901760452	0.0225511412731455	-0.0775324428314641	0.420528579461234	-0.0220444814655871	-0.078490846321988	-0.082645319096546	-0.153446332989039	-0.12488203854752	-0.175876415742778	-0.014398914424758	0.0443599930676683	-0.0737746318106356	0.129694641124171	0.377162361437255	0.0734201084324421	0.82075073996007	0.673631767235401	0.19492671198586	0.0889235080106996	0.194966948331737	0.892371733996706	0.479563758016968	0.983888112152859	0.983950501767096	1	0.86251721477195	0.525601378995463	-0.213193808539423	-0.304536561318425
VITD	-0.201722744035509	0.583350709319768	0.3019706821096	-0.305508555262718	-0.187766049493894	-0.239572867111255	-0.0266679872444243	-0.152304597273343	-0.231880007875689	-0.0815527905955161	-0.140760589952841	0.0459419662590518	0.444376399893641	0.295149965844469	0.246368139719836	0.0219072842788533	0.052196931447487	0.485002416254747	0.0519331361110813	-0.205383090435669	0.266130287517489	0.501102994117424	0.357804335786996	-0.167247190863794	-0.195450140443163	-0.0297151693308275	-0.188205539349129	0.574409279565771	-0.0479567874741446	0.0892764875536763	-0.123274302213234	-0.0998685836667565	-0.0427897723578655	-0.243730245746622	-0.0587662643723881	0.136759034340154	-0.0170875183730019	0.50855306644676	0.155738188654665	0.124846445474215	0.108309119050665	0.0637889782569766	0.0427862649136911	0.00654288462180603	0.151986151206629	0.221720148891143	0.0855295118752937	0.328755148320779	0.522917529109569	0.280875551202739	0.862789814706304	0.288654335052065	0.279695518664258	0.18949577828541	0.265413946397959	0.715373291032118	0.470687296842887	0.789081063495178	0.880446091780538	0.86251721477195	1	0.623328936734412	-0.169623038686302	-0.269448672711319
CHOLN	-0.183858051506251	0.869232333036941	0.459936900989449	-0.269743792169317	0.0529344682497558	-0.120173192116659	0.132729384061262	-0.174672740871446	-0.305184774412573	0.13844419539415	-0.005401139078012	0.19612465790825	0.774359646844052	0.293486423727439	0.443540333817561	0.440258094867404	0.0173548929468968	0.68074031066962	-0.195488006577092	-0.150530562317173	0.697610004826719	0.435695546861998	0.269741218279769	-0.170816706247274	-0.273771640920183	0.0535423139241425	-0.220267047646777	0.555254220902537	0.0337380477952142	0.19400605656344	-0.106400213580479	-0.0929528217629548	-0.101332765347343	-0.190563082197647	0.151023335826279	0.0386309979451901	0.142075577924591	0.926548026418722	0.398746780325999	0.290879348805377	0.25901547844439	0.179962955891442	0.2654859461149	0.045608435680472	0.298362642062752	0.468040404145983	0.363330196520805	0.456271020507357	0.61744240927427	0.423835967673375	0.522217228822071	0.0926807428628638	0.303639413971236	0.246300002343839	0.239910516590966	0.351071861594972	0.872576788191952	0.439566339543627	0.561561129882299	0.525601378995463	0.623328936734412	1	-0.34673405051883	-0.451854873558993
VITE_ADD	0.0338542124217243	-0.389500500319602	-0.0418211921347804	0.208678092627705	-0.205723249746665	0.0324584343521358	-0.0944965864960783	0.20525258291992	0.514308211471535	0.0445772091786879	0.100653844437295	0.161757811041156	-0.322977297743242	0.173033234030385	-0.151741240892946	-0.16054364333315	0.310978563552583	-0.268719282215404	0.475773200003663	0.124028312928204	-0.192006344010885	-0.14591272593246	0.342427262579096	0.542225740999453	0.403797503573156	0.3567846522951	0.525085310509038	-0.10592461379596	0.264687546964393	-0.170184963056278	0.418684236941054	0.464562214849843	0.214690873472132	0.351508514919385	0.149303386354226	0.685800349776203	0.352838899646792	-0.403676284313617	-0.234416996617003	-0.269060269437563	-0.249070624120978	-0.097898460663301	-0.200887705232603	0.0693593850083982	-0.278238731539024	-0.226514062205992	-0.249711305415599	-0.0349406227860063	-0.310031830466242	-0.00196512638507875	-0.176968246296982	-0.125687977254928	0.266118480904439	0.280207882340232	0.392644071173792	-0.185758026958043	-0.407771232087638	-0.210816228495747	-0.248988215542546	-0.213193808539423	-0.169623038686302	-0.34673405051883	1	0.641896549630116
B12_ADD	-0.0913827695163126	-0.494181503460771	-0.260506389946296	0.154090274428862	-0.228876778440463	-0.0290600866638305	-0.165450178184742	0.186611292558943	0.371095791879741	-0.0703886404387725	0.271076559021486	-0.0483465231971596	-0.405018083610461	-0.0233373961938716	-0.397114074381704	-0.103365412793505	0.247136737538914	-0.433853135553054	0.29138003210358	0.262318408560261	-0.285214188190209	-0.259085057621844	0.467991866613253	0.672526218655989	0.676419543480137	0.240672742424935	0.71637407095148	-0.0683519224396325	0.278492429053632	0.142593236198555	0.229404428885726	0.116658235048475	-0.0786158685593238	0.253825583641576	0.134692233331576	0.207563327696187	0.174889886547427	-0.462465052974617	-0.277107566634693	-0.181364381539046	-0.208167154365248	0.00822536714919578	-0.12505109245751	0.175637620083858	-0.196964904518825	-0.324574675267574	-0.295381216065291	-0.318108431418048	-0.401520125899621	-0.295947646009143	-0.329210564150986	-0.151287266953176	-0.00607706521066152	0.00867652110861575	0.167096396477597	-0.265538521970147	-0.475948317008757	-0.299666772944048	-0.337906058502465	-0.304536561318425	-0.269448672711319	-0.451854873558993	0.641896549630116	1
