	BMI	PROT	TFAT	CARB	ALC	CAFF	THEO	SUGR	FIBE	CALC	IRON	MAGN	PHOS	POTA	SODI	ZINC	COPP	SELE	VC	VB1	VB2	NIAC	VB6	FOLA	FA	FF	FDFE	VB12	VARA	RET	BCAR	ACAR	CRYP	LYCO	LZ	ATOC	VK	CHOLE	SFAT	S040	S060	S080	S100	S120	S140	S160	S180	MFAT	M161	M181	M201	M221	PFAT	P182	P183	P184	P204	P205	P225	P226	VITD	CHOLN	VITE_ADD	B12_ADD
M181	0.462359380682886	0.435820496821756	0.980911977383175	0.448194709509144	0.682010044064302	0.586685004565581	0.766898729171425	0.58928330572498	-0.0747753850472629	0.816723486218282	0.0109635223165383	0.0733368371072087	0.693979515842156	0.373355786513219	0.111787268956237	0.650740791303602	-0.155861468609027	0.327895957061589	-0.3123419766444	0.354657500784295	0.706640176154366	0.496511004918961	0.111482198891101	0.0186652511254579	0.136406167083251	-0.121106683564435	0.0592523807668433	0.00681191745138323	0.0376738040352526	0.469821897271393	-0.334199664287612	-0.20606713225532	0.0127794506322951	0.292413359246956	-0.231908561525117	0.344964974666819	-0.188366420919082	0.490428005078931	0.920030393440262	0.851769865412636	0.837222157241313	0.782529533385531	0.808444165883302	0.708220970347112	0.847833641491714	0.940747793158448	0.90488875891078	0.997177760545942	0.795440710846661	1	0.395106592808645	-0.373592404136315	0.660180901450382	0.6922712991769	0.383671228107795	-0.13566101480974	0.458301784105542	-0.196234213932264	0.0376073118966935	-0.111573436089904	0.190177385569536	0.336705379719569	-0.116561784454963	-0.295668989385757
M201	-0.0218864423045978	0.7390738844614	0.460694105735562	-0.178071047745728	0.237860366780309	0.0575703412687792	0.232677137449321	-0.144770652042602	-0.501169330622563	0.0606470926806536	-0.2227022273964	-0.232025047893433	0.606191649935686	0.217464755321911	0.5337471722307	0.295679861985981	-0.0751668696749795	0.687482223780022	-0.358344717493592	-0.118704315940174	0.518272789417643	0.758493557319912	0.269754253200862	-0.286934210309501	-0.209758067271441	-0.221071148078151	-0.276634387199738	0.606897225493195	-0.284165462824192	0.121864851125413	-0.391021091947569	-0.278414690896541	-0.313114547946595	-0.282251218818229	-0.15305477920772	-0.099516576680406	-0.0980400310026466	0.65859626221073	0.347604762323086	0.220957227760764	0.211137523323081	0.104018858506889	0.140313891087277	0.00105788152350917	0.279817476829474	0.424591485716534	0.337512574880556	0.445771589272785	0.643123184306488	0.395106592808645	1	0.422105590721284	0.430496837447851	0.331724202507894	0.331814151803122	0.825507503242389	0.700754119341597	0.762939140745277	0.86414928013682	0.807270693633984	0.885521830752033	0.715247126151272	-0.423733566120988	-0.583339052152659
M221	-0.143244523869555	0.265241556848564	-0.269342976459783	-0.23580026752125	0.0466693924381429	0.00530294996668539	-0.133982776801289	-0.398089337805085	-0.552907926262569	-0.364328489380777	-0.078911638329553	-0.402412332380578	-0.0557655114944584	-0.378908795465406	0.619806309811749	-0.204235670270892	-0.209180156280583	0.302004379450896	-0.419825940189595	-0.223644920869059	-0.0774651847638579	0.302389569739356	-0.227226743031274	-0.360529244955427	-0.0588835388445821	-0.500688192260042	-0.276532928264471	0.39223526271176	-0.58982662788491	-0.329068402541015	-0.359209947497793	-0.232846229008896	-0.397759380528728	-0.318090794966305	-0.424741171486712	-0.524806222591036	-0.337205498087917	0.0905058181113227	-0.222213094437479	-0.305018658411304	-0.266376428756207	-0.328338069441162	-0.32356158880637	-0.375980368983286	-0.199647951476855	-0.196752427691952	-0.188799020698181	-0.322256584082756	0.0161790170435521	-0.373592404136315	0.422105590721284	1	-0.252677542625235	-0.329263637872808	-0.235430752264682	0.781892787946516	0.190482566603617	0.749417156437449	0.625962525421626	0.642158986317665	0.326197179539024	0.141467112276706	-0.32243712419007	-0.418123032306802
PFAT	0.209318192761255	0.204801968284989	0.699705427238566	0.460706223963898	0.360686131297848	0.342125369656648	0.564747393051302	0.391550176083393	0.300249422509189	0.310811926441324	0.32249871756784	0.291303498251099	0.383347176593662	0.569674015526262	0.366571510862207	0.261507547911267	0.419864796086797	0.370143040094101	0.124856475574723	0.379938135984287	0.257144729985395	0.547149442123588	0.420666278817689	0.481276504841199	0.346898752398276	0.371749669412222	0.459863148315582	0.16065903210714	0.358315259855769	0.266742760726176	0.12210072884091	0.340929763615624	-0.206294511441137	0.339285761994827	-0.0347114744531846	0.675865745294247	0.25877539489697	0.219951348575355	0.449207249350713	0.318088385858943	0.297847184698406	0.23204600567259	0.274419762688557	0.210337887753372	0.296201218607344	0.510923515731804	0.461110539548036	0.643322782398909	0.31634281329981	0.660180901450382	0.430496837447851	-0.252677542625235	1	0.990508142028669	0.914834540435054	0.0605811410116806	0.225473384017151	0.00283250639698533	0.0749443016934136	0.0414948082126298	0.174363565412207	0.215837794916217	0.293559907596408	0.0417078415636631
P182	0.270124551508747	0.126835465443282	0.723497491952277	0.547899888409533	0.40729670791991	0.40416689016743	0.621901771878835	0.483624091525557	0.358833167069321	0.37944827791083	0.366860373343252	0.322636624163918	0.346717458392931	0.553679744081555	0.307809068337296	0.266351576405656	0.422325992974805	0.295977355279038	0.135447501721999	0.444358266918784	0.237092450743313	0.490580120259636	0.369842815067597	0.52032333005913	0.401467470495353	0.373393348373533	0.506464128797969	0.0548506629749078	0.376041822753729	0.288712499264209	0.124683420863496	0.333949292938663	-0.155775672826869	0.406323749872248	-0.0500256871713622	0.698329695032815	0.227878070482022	0.153462337292983	0.489172481289723	0.366836888729088	0.347051652194648	0.29208490060057	0.329497181650945	0.284592260607324	0.340932257149938	0.539627442970854	0.504803637734727	0.66835186572683	0.292071675873424	0.6922712991769	0.331724202507894	-0.329263637872808	0.990508142028669	1	0.883552891040769	-0.0570493250674389	0.154596982352466	-0.121220137653303	-0.0465279639282467	-0.0866368399834806	0.0591277398259125	0.123856147665584	0.32330728709264	0.0878719148684487
P183	0.0508602004609982	0.0533891250508911	0.411697449235325	0.27414944378323	0.0571785701283114	0.118975175860767	0.217325248805183	0.197686135103782	0.449319637508084	0.0335923115210271	0.302614363518337	0.271865331288755	0.156803280078058	0.634601234210449	0.235631046212574	0.0778103588990069	0.514484623475992	0.216250355740679	0.401279648220749	0.277080009789011	0.0468416595410194	0.388488263430469	0.610190535131353	0.581249516043054	0.306684529569863	0.572548812362446	0.517131628869385	0.169734622004472	0.516479143397832	0.128756322341828	0.38756091965829	0.575459588015659	-0.18887404061604	0.330474612960728	0.159128815936623	0.755208182578599	0.520553636548497	0.0581028636556714	0.11764358647492	0.00519477138522087	-0.0249835546834229	-0.0752401198171474	-0.0368243817408931	-0.0870957679895497	-0.0350532912398739	0.188712843707937	0.125166007466714	0.36531348468955	0.0789619534855242	0.383671228107795	0.331814151803122	-0.235430752264682	0.914834540435054	0.883552891040769	1	0.0764818252167289	0.0504733937769652	0.0305689755632818	0.0495937848367429	0.0692406208817834	0.173881702457167	0.139664668324542	0.522971761743054	0.294237189510461
P184	-0.17593180217338	0.542463382416797	-0.0476696191292463	-0.413201950990817	-0.0537391996193576	-0.225731112325293	-0.130320045646217	-0.463011769481765	-0.558042286528712	-0.371067569704907	-0.263780776616384	-0.324517295963148	0.234828719174628	-0.0722284198094374	0.577328553997966	-0.0740883570083402	-0.0425733170914819	0.546314745494066	-0.301405836699522	-0.325876504544661	0.149667048839634	0.538250501243827	0.118315896491547	-0.383633088971703	-0.26299570095136	-0.314398221888917	-0.363219320518191	0.614955845394953	-0.461781422211541	-0.20045255256576	-0.322624788586672	-0.233486293158197	-0.37777095371218	-0.475730254441967	-0.136043846240107	-0.341449695427425	-0.0874811389495408	0.410234682578568	-0.112677848663779	-0.214532405573985	-0.200090256210691	-0.29060465218979	-0.262523900753834	-0.365131148706661	-0.135300317099019	-0.045462562333354	-0.111825003910363	-0.0794290667494552	0.245280694473131	-0.13566101480974	0.825507503242389	0.781892787946516	0.0605811410116806	-0.0570493250674389	0.0764818252167289	1	0.488448580732776	0.941361868832717	0.907591278610116	0.916973458746681	0.782681965711425	0.529986599398708	-0.404656423420841	-0.531610889374105
P204	-0.103849902476751	0.95183119912852	0.521333487685476	-0.346683033135391	0.251139479663193	0.0364011273008223	0.235403351014052	-0.241811351002046	-0.754610605086773	0.221102910150732	-0.390956639590245	-0.208838497804108	0.874377147316701	-0.017097890530145	0.46018252115979	0.624884365921557	-0.405347982724228	0.802045474322198	-0.635352189279549	-0.338833221901358	0.782379756117545	0.586131908805054	0.030485122511665	-0.568745939744226	-0.427687142239116	-0.42501642353713	-0.552046517933423	0.674408425002001	-0.284943060643802	0.315245764040323	-0.541071832979382	-0.394866476687174	-0.401870542309625	-0.440373153183218	-0.195313013516843	-0.299960217903848	-0.24500897339399	0.98970803835002	0.534156970754992	0.484208276379419	0.488182735315423	0.392477203101004	0.485064282345026	0.254667102638795	0.512747295093193	0.581264918351352	0.48521784809741	0.505575934814076	0.782726971380211	0.458301784105542	0.700754119341597	0.190482566603617	0.225473384017151	0.154596982352466	0.0504733937769652	0.488448580732776	1	0.534887112967825	0.704125111149338	0.619462874484395	0.677737867421322	0.947098468210919	-0.64008787057083	-0.752395282733473
P205	-0.35477522613367	0.599094715931921	-0.113712421976589	-0.448641021410521	-0.112341552557459	-0.29421971415201	-0.165337415518425	-0.566506035244267	-0.554882033924928	-0.40492227909723	-0.224300975959794	-0.204396091581435	0.307607189358349	-0.0593821940700411	0.649313893311796	-0.0610587799404193	-0.0548480726108586	0.652404873646197	-0.347580512566848	-0.39470943322909	0.150732694025125	0.524820151681152	0.114765267714588	-0.340108535976471	-0.28188539199134	-0.225803990492798	-0.3393057140877	0.787240505931572	-0.359002082863134	-0.207506173389986	-0.215534236858393	-0.123194441643497	-0.424075426767587	-0.510246578227583	-0.128314338159739	-0.315118228810865	-0.0654749102686911	0.467194298593362	-0.175816667454049	-0.270301990733526	-0.24927825751092	-0.337815201893135	-0.323357793779707	-0.427932155265784	-0.200296376113349	-0.106136877746178	-0.178543947616754	-0.142226786589028	0.205787183845005	-0.196234213932264	0.762939140745277	0.749417156437449	0.00283250639698533	-0.121220137653303	0.0305689755632818	0.941361868832717	0.534887112967825	1	0.95571592001625	0.984323149856937	0.802152552828434	0.603696462977343	-0.418344740986556	-0.563501932183441
P225	-0.289975474342554	0.761011398027739	0.105920999989821	-0.461175094722703	-0.013220495013545	-0.227218178115498	-0.0590393075018362	-0.482861693546665	-0.64215924373562	-0.188257799716153	-0.330207457593592	-0.240915284995556	0.522780518841295	-0.00573077813895633	0.57375271829822	0.1704410851443	-0.205460803319985	0.707996714694622	-0.438843875011786	-0.408522598965195	0.389424090110164	0.587052075624996	0.138577666396131	-0.436157201639129	-0.356126612194095	-0.295365521609415	-0.43310969331948	0.795982848291607	-0.34718356121076	-0.0359960262598707	-0.331528317139683	-0.242157648179621	-0.40775277100641	-0.505899967255527	-0.132046318597824	-0.295822319142486	-0.104201321533147	0.657811194332196	0.0565623163421317	-0.0242814154235286	-0.0114203070114235	-0.115953149899702	-0.0874389053131292	-0.239813023553314	0.0368238858856095	0.128240695930829	0.0338260042012485	0.0958118824055077	0.456747800241302	0.0376073118966935	0.86414928013682	0.625962525421626	0.0749443016934136	-0.0465279639282467	0.0495937848367429	0.907591278610116	0.704125111149338	0.95571592001625	1	0.981362953246955	0.911622691141564	0.755762439357194	-0.506600142504458	-0.662652833502901
P226	-0.376170733588637	0.671253327576908	-0.0437355809000481	-0.512066360816058	-0.138191792404002	-0.335711468663035	-0.178800682449274	-0.578885882753402	-0.56223571668953	-0.34907307848686	-0.302312264123211	-0.189787557997974	0.40188300554187	0.0191264348990009	0.576716026189577	0.0220010032014439	-0.0851478490418383	0.676586852695313	-0.326778063227592	-0.431414657372413	0.247955538863431	0.529900375429463	0.181481979912455	-0.371739916313728	-0.363803605830968	-0.185714396553716	-0.389983948280418	0.818989298434853	-0.301484845522637	-0.133800326980693	-0.211150121240718	-0.133618594221142	-0.3862845290648	-0.538316080641805	-0.0482655561980569	-0.272034224627731	-0.00536248693957971	0.568666206191444	-0.116304943281693	-0.196045692959618	-0.182962082097702	-0.271363059172717	-0.254120126617057	-0.37952132335113	-0.14142261713665	-0.0414857610502293	-0.13542613939518	-0.0566905989158108	0.30162389904163	-0.111573436089904	0.807270693633984	0.642158986317665	0.0414948082126298	-0.0866368399834806	0.0692406208817834	0.916973458746681	0.619462874484395	0.984323149856937	0.981362953246955	1	0.884721505900702	0.705480460326441	-0.432346883273415	-0.577781673573911
VITD	-0.272821082328052	0.713466855600073	0.210706749179601	-0.488124817027174	-0.0854860805964417	-0.293079077599061	-0.0985619920686035	-0.380795018213599	-0.465364374173587	-0.0723811722138816	-0.405660112888125	-0.161501553167657	0.552469860436045	0.244309618502013	0.285443254460439	0.214818343035668	-0.137443695516601	0.584383863627937	-0.203668698809862	-0.371959273330101	0.473746362444852	0.52407706278741	0.359056899023943	-0.35305643764548	-0.414039550709026	-0.101053254039594	-0.393694284175176	0.697609218995065	-0.154850481764525	0.0837468260343223	-0.218695187240722	-0.202229344381697	-0.201167050272347	-0.48352130767304	0.147796777522609	-0.118433534476009	0.124284089877969	0.672987042724643	0.119348752090691	0.0710419568955517	0.0579215038224951	-0.00826269772559624	-0.0113756255952692	-0.124199036107493	0.09726346067236	0.19468978817571	0.0704354175395577	0.241335107724943	0.548713836402778	0.190177385569536	0.885521830752033	0.326197179539024	0.174363565412207	0.0591277398259125	0.173881702457167	0.782681965711425	0.677737867421322	0.802152552828434	0.911622691141564	0.884721505900702	1	0.785030442760843	-0.394845255673246	-0.500310420433726
CHOLN	-0.209661904983188	0.942525525084419	0.382693631714492	-0.460036336896383	0.0729875917522946	-0.153586194061224	0.0390902406378357	-0.336318205318126	-0.650788517413446	0.0634542544672097	-0.395387082948075	-0.168077963565019	0.832960043679159	0.127542323006795	0.384207597416075	0.534755648036913	-0.299979513466046	0.803606274871145	-0.437347456293618	-0.383442196824302	0.728616910424802	0.576563604797872	0.28691533870646	-0.469362537929957	-0.439708095717571	-0.256401113384845	-0.485685806850429	0.793828503746145	-0.144822890813077	0.230834381634504	-0.331073571734041	-0.233382280629469	-0.392263240388593	-0.467714025007274	-0.0140235152793566	-0.215285134550029	-0.0374428807186794	0.960100502531866	0.350570613312894	0.29449169762453	0.290019229537753	0.217376228187917	0.291636622051286	0.0941001702308546	0.315486072871815	0.410426112372196	0.297552597300255	0.382177797518269	0.671642814922125	0.336705379719569	0.715247126151272	0.141467112276706	0.215837794916217	0.123856147665584	0.139664668324542	0.529986599398708	0.947098468210919	0.603696462977343	0.755762439357194	0.705480460326441	0.785030442760843	1	-0.525948410490435	-0.606819593116237
VITE_ADD	0.047032108439258	-0.627923298643595	-0.18411187826726	0.235144439839405	-0.328010499214043	-0.0497864137831647	-0.1801898417676	0.142839278396879	0.824214420338679	-0.119196966527124	0.275379189558923	0.384785991688064	-0.52950349658313	0.527820849632665	-0.298308850511157	-0.376171056967971	0.471810752109474	-0.527027291022509	0.699428302061018	0.371063898429766	-0.441099173120912	-0.365034708552112	0.450586339882057	0.698641525482994	0.360175489316874	0.700615631995987	0.619538930843025	-0.378650594427857	0.543620344594429	-0.260352859615987	0.725198495649926	0.790562813677911	0.122969686145775	0.440402889424514	0.352271897982441	0.772958995741856	0.638642294072041	-0.606642241723524	-0.365288933431957	-0.353520737291294	-0.362739418250135	-0.262341130290883	-0.339914782443732	-0.21771259493218	-0.424326852863664	-0.355116661736726	-0.359967114556874	-0.165687657490774	-0.495788547206334	-0.116561784454963	-0.423733566120988	-0.32243712419007	0.293559907596408	0.32330728709264	0.522971761743054	-0.404656423420841	-0.64008787057083	-0.418344740986556	-0.506600142504458	-0.432346883273415	-0.394845255673246	-0.525948410490435	1	0.805340241821907
B12_ADD	-0.130425330829065	-0.731821343045648	-0.33778412492578	0.236221083700509	-0.375853336951102	-0.0752434221481725	-0.281047003548614	0.282209225828036	0.839008745870414	-0.117974907630108	0.408548938475849	0.362456836142677	-0.590969455173621	0.291944643098452	-0.546747597670263	-0.34143523159492	0.428041872755555	-0.651652480906826	0.830244199140447	0.213067068153314	-0.436773752938889	-0.511767836567094	0.455785008701901	0.745865495402328	0.472877470506264	0.651108301546148	0.6930570978465	-0.459782830052502	0.706106738355452	-0.0491863391806117	0.753624986835607	0.659305867168052	0.145989541204397	0.380877076620532	0.542645992532095	0.478301326680075	0.665200792674427	-0.690984588783241	-0.415516159983183	-0.349338003400043	-0.37976436565166	-0.234445647713895	-0.330571164031929	-0.0745298257352589	-0.410185967785164	-0.445785903774554	-0.412824298210421	-0.34058136842408	-0.597019850500534	-0.295668989385757	-0.583339052152659	-0.418123032306802	0.0417078415636631	0.0878719148684487	0.294237189510461	-0.531610889374105	-0.752395282733473	-0.563501932183441	-0.662652833502901	-0.577781673573911	-0.500310420433726	-0.606819593116237	0.805340241821907	1
